month,state,category,orders,revenue_brl,avg_delivery_days,avg_review_score
2017-05-01,RS,luggage_accessories,3,431.01,13.3,4.0
2017-05-01,RS,market_place,2,160.15,6.0,4.0
2017-05-01,RS,musical_instruments,3,1348.41,7.0,3.67
2017-05-01,RS,office_furniture,3,493.32,16.7,3.33
2017-05-01,RS,perfumery,6,1127.46,8.9,4.63
2017-05-01,RS,pet_shop,6,3493.43,13.3,4.14
2017-05-01,RS,signaling_and_security,1,101.96,11.0,4.0
2017-05-01,RS,sports_leisure,10,1635.58,12.3,4.57
2017-05-01,RS,stationery,7,804.15,10.6,4.88
2017-05-01,RS,telephony,13,616.73,11.7,3.5
2017-05-01,RS,toys,13,1538.55,11.5,4.54
2017-05-01,RS,watches_gifts,8,2523.76,10.3,4.5
2017-05-01,SC,(unknown),2,165.83,15.0,4.0
2017-05-01,SC,art,2,245.89,14.0,5.0
2017-05-01,SC,audio,1,104.28,23.0,1.0
2017-05-01,SC,auto,1,51.1,23.0,5.0
2017-05-01,SC,baby,1,128.02,19.0,4.0
2017-05-01,SC,bed_bath_table,11,1333.79,14.8,4.0
2017-05-01,SC,books_general_interest,3,385.34,13.8,3.0
2017-05-01,SC,computers_accessories,7,4172.72,19.2,4.0
2017-05-01,SC,consoles_games,1,25.78,17.0,4.0
2017-05-01,SC,cool_stuff,14,2130.53,13.1,4.0
2017-05-01,SC,electronics,2,123.22,12.5,5.0
2017-05-01,SC,fashion_bags_accessories,8,729.76,13.9,4.5
2017-05-01,SC,fashion_shoes,1,45.0,17.0,1.0
2017-05-01,SC,fashion_sport,1,75.39,17.0,5.0
2017-05-01,SC,furniture_decor,13,1874.09,24.6,4.0
2017-05-01,SC,garden_tools,5,742.98,12.0,3.8
2017-05-01,SC,health_beauty,7,547.51,12.4,3.57
2017-05-01,SC,home_confort,1,427.29,18.0,1.0
2017-05-01,SC,housewares,16,1713.23,14.1,3.76
2017-05-01,SC,luggage_accessories,5,1750.5,13.8,5.0
2017-05-01,SC,market_place,1,206.99,15.0,5.0
2017-05-01,SC,office_furniture,1,843.66,20.0,4.0
2017-05-01,SC,perfumery,5,826.17,16.4,4.25
2017-05-01,SC,pet_shop,6,449.76,16.2,4.17
2017-05-01,SC,sports_leisure,13,3007.76,14.7,4.73
2017-05-01,SC,stationery,5,446.02,11.2,4.8
2017-05-01,SC,telephony,5,188.52,14.4,4.0
2017-05-01,SC,toys,4,690.52,10.8,4.5
2017-05-01,SC,watches_gifts,5,1061.64,10.8,4.33
2017-05-01,SE,electronics,1,70.79,22.0,4.0
2017-05-01,SE,furniture_decor,1,148.34,18.0,5.0
2017-05-01,SE,health_beauty,1,37.19,14.0,5.0
2017-05-01,SE,home_appliances,1,128.0,20.0,5.0
2017-05-01,SE,housewares,1,118.1,19.0,5.0
2017-05-01,SE,perfumery,1,144.07,16.0,3.0
2017-05-01,SE,stationery,2,192.57,26.5,5.0
2017-05-01,SE,telephony,1,46.39,21.0,4.0
2017-05-01,SE,toys,1,105.01,20.0,5.0
2017-05-01,SE,watches_gifts,1,69.07,16.0,5.0
2017-05-01,SP,(unknown),20,2127.6,8.5,3.95
2017-05-01,SP,agro_industry_and_commerce,1,67.77,6.0,5.0
2017-05-01,SP,air_conditioning,2,391.4,5.5,5.0
2017-05-01,SP,art,1,6726.66,12.0,5.0
2017-05-01,SP,audio,6,924.37,5.5,3.83
2017-05-01,SP,auto,42,7436.96,9.8,4.11
2017-05-01,SP,baby,34,3063.65,8.0,4.66
2017-05-01,SP,bed_bath_table,137,15592.48,11.1,4.35
2017-05-01,SP,books_general_interest,6,580.12,9.3,4.83
2017-05-01,SP,books_technical,1,99.73,24.0,4.0
2017-05-01,SP,computers_accessories,87,14890.23,8.3,4.42
2017-05-01,SP,consoles_games,15,1637.09,12.5,3.63
2017-05-01,SP,cool_stuff,78,10725.17,8.0,4.28
2017-05-01,SP,costruction_tools_tools,2,834.3,9.5,5.0
2017-05-01,SP,dvds_blu_ray,1,37.53,4.0,5.0
2017-05-01,SP,electronics,21,3122.08,9.3,4.32
2017-05-01,SP,fashio_female_clothing,3,248.89,7.7,5.0
2017-05-01,SP,fashion_bags_accessories,39,2735.15,11.4,3.91
2017-05-01,SP,fashion_male_clothing,2,254.88,8.5,4.0
2017-05-01,SP,fashion_shoes,12,825.82,13.9,4.33
2017-05-01,SP,fashion_underwear_beach,2,41.04,2.7,4.0
2017-05-01,SP,fixed_telephony,5,213.36,14.0,3.2
2017-05-01,SP,food,2,264.34,4.0,4.5
2017-05-01,SP,food_drink,4,130.42,7.8,5.0
2017-05-01,SP,furniture_bedroom,4,2072.85,7.0,4.33
2017-05-01,SP,furniture_decor,100,12573.34,10.8,3.81
2017-05-01,SP,furniture_living_room,11,2382.29,12.5,3.92
2017-05-01,SP,furniture_mattress_and_upholstery,1,145.83,14.0,3.0
2017-05-01,SP,garden_tools,39,6885.64,10.1,4.38
2017-05-01,SP,health_beauty,107,13177.92,8.0,4.19
2017-05-01,SP,home_appliances,12,943.13,9.8,5.0
2017-05-01,SP,home_appliances_2,5,965.4,8.2,4.2
2017-05-01,SP,home_confort,15,2225.53,9.6,3.31
2017-05-01,SP,home_construction,3,1536.44,8.4,1.8
2017-05-01,SP,housewares,108,11460.25,8.2,4.34
2017-05-01,SP,industry_commerce_and_business,2,552.22,6.5,3.0
2017-05-01,SP,kitchen_dining_laundry_garden_furniture,5,783.94,14.4,4.2
2017-05-01,SP,luggage_accessories,27,6588.36,7.2,4.19
2017-05-01,SP,market_place,7,971.31,5.3,4.43
2017-05-01,SP,musical_instruments,4,2787.44,4.5,4.75
2017-05-01,SP,office_furniture,17,4093.26,13.8,3.71
2017-05-01,SP,pc_gamer,1,138.15,8.0,5.0
2017-05-01,SP,perfumery,56,9813.16,9.6,3.98
2017-05-01,SP,pet_shop,17,1751.39,10.6,4.47
2017-05-01,SP,small_appliances,5,1536.59,8.2,4.17
2017-05-01,SP,sports_leisure,99,13650.76,9.6,4.33
2017-05-01,SP,stationery,18,2125.44,9.8,4.72
2017-05-01,SP,tablets_printing_image,3,319.45,5.0,5.0
2017-05-01,SP,telephony,67,4167.23,7.6,3.88
2017-05-01,SP,toys,72,8460.11,7.2,4.42
2017-05-01,SP,watches_gifts,41,11130.55,6.9,4.51
2017-05-01,TO,auto,1,62.89,16.0,5.0
2017-05-01,TO,baby,1,260.52,17.0,5.0
2017-05-01,TO,books_technical,1,176.18,12.0,5.0
2017-05-01,TO,cool_stuff,2,316.62,10.5,5.0
2017-05-01,TO,furniture_decor,1,263.52,13.0,5.0
2017-05-01,TO,garden_tools,1,410.69,16.0,4.0
2017-05-01,TO,health_beauty,1,221.02,12.0,5.0
2017-05-01,TO,home_appliances_2,1,129.61,11.0,5.0
2017-05-01,TO,luggage_accessories,1,111.33,13.0,4.0
2017-05-01,TO,market_place,1,80.52,11.0,4.0
2017-05-01,TO,perfumery,2,241.03,10.5,4.0
2017-05-01,TO,telephony,3,185.01,15.7,1.67
2017-05-01,TO,watches_gifts,1,142.97,12.0,5.0
2017-06-01,AC,perfumery,1,216.26,31.0,5.0
2017-06-01,AC,sports_leisure,1,167.36,14.0,5.0
2017-06-01,AC,telephony,1,51.37,11.0,5.0
2017-06-01,AC,toys,1,75.28,18.0,4.0
2017-06-01,AL,bed_bath_table,1,143.1,17.0,3.0
2017-06-01,AL,cool_stuff,1,225.94,28.0,4.0
2017-06-01,AL,fixed_telephony,1,54.14,30.0,5.0
2017-06-01,AL,furniture_decor,1,203.43,35.0,2.0
2017-06-01,AL,sports_leisure,2,327.79,22.0,4.5
2017-06-01,AL,stationery,1,136.14,17.0,4.0
2017-06-01,AL,telephony,1,64.14,34.0,1.0
2017-06-01,AL,toys,1,64.14,46.0,1.0
2017-06-01,AL,watches_gifts,1,50.15,10.0,5.0
2017-06-01,AM,housewares,1,204.84,6.0,2.0
2017-06-01,AP,bed_bath_table,1,274.06,25.0,5.0
2017-06-01,AP,toys,1,95.68,26.0,4.0
2017-06-01,BA,(unknown),1,89.58,10.0,4.0
2017-06-01,BA,audio,1,106.06,8.0,5.0
2017-06-01,BA,auto,3,4531.73,28.5,3.0
2017-06-01,BA,bed_bath_table,5,611.02,17.2,4.8
2017-06-01,BA,books_general_interest,1,136.97,14.0,4.0
2017-06-01,BA,computers_accessories,12,4820.33,15.4,3.94
2017-06-01,BA,consoles_games,2,91.17,12.5,3.0
2017-06-01,BA,cool_stuff,11,2009.93,19.2,3.58
2017-06-01,BA,fashion_bags_accessories,3,185.37,14.3,4.67
2017-06-01,BA,fashion_male_clothing,2,144.58,24.5,1.5
2017-06-01,BA,furniture_decor,3,250.35,16.5,4.5
2017-06-01,BA,garden_tools,2,459.24,15.3,5.0
2017-06-01,BA,health_beauty,13,1625.21,22.1,3.86
2017-06-01,BA,home_appliances,4,384.28,14.0,1.5
2017-06-01,BA,housewares,5,650.0,13.8,3.33
2017-06-01,BA,kitchen_dining_laundry_garden_furniture,1,67.59,13.0,4.0
2017-06-01,BA,luggage_accessories,4,503.27,12.5,3.75
2017-06-01,BA,musical_instruments,3,1326.21,28.3,2.25
2017-06-01,BA,office_furniture,4,898.18,20.4,4.0
2017-06-01,BA,perfumery,2,338.22,22.5,2.5
2017-06-01,BA,small_appliances,2,562.86,18.5,3.0
2017-06-01,BA,sports_leisure,4,390.43,33.0,4.75
2017-06-01,BA,stationery,1,244.31,22.0,1.0
2017-06-01,BA,telephony,7,762.3,12.1,4.25
2017-06-01,BA,toys,4,425.19,16.0,4.5
2017-06-01,BA,watches_gifts,3,1314.32,16.0,3.33
2017-06-01,CE,auto,1,50.53,15.0,3.0
2017-06-01,CE,baby,2,495.73,17.0,5.0
2017-06-01,CE,bed_bath_table,3,556.06,17.3,4.33
2017-06-01,CE,books_general_interest,1,169.48,20.0,5.0
2017-06-01,CE,computers_accessories,2,208.06,10.0,3.0
2017-06-01,CE,consoles_games,1,31.0,15.0,5.0
2017-06-01,CE,cool_stuff,6,1782.4,18.7,4.6
2017-06-01,CE,fashion_bags_accessories,3,780.99,16.0,3.33
2017-06-01,CE,garden_tools,1,173.44,20.0,4.0
2017-06-01,CE,health_beauty,5,691.72,16.4,4.8
2017-06-01,CE,housewares,1,195.54,8.0,5.0
2017-06-01,CE,luggage_accessories,2,293.33,15.3,5.0
2017-06-01,CE,perfumery,3,898.88,18.3,4.67
2017-06-01,CE,pet_shop,1,94.21,17.0,1.0
2017-06-01,CE,small_appliances,1,2734.11,18.0,1.0
2017-06-01,CE,sports_leisure,4,631.08,15.3,4.75
2017-06-01,CE,telephony,4,219.49,15.0,4.0
2017-06-01,CE,toys,2,120.06,17.0,4.0
2017-06-01,CE,watches_gifts,1,757.97,27.0,3.0
2017-06-01,DF,(unknown),2,145.79,19.0,4.0
2017-06-01,DF,auto,2,208.85,16.5,3.0
2017-06-01,DF,baby,1,152.56,12.0,5.0
2017-06-01,DF,bed_bath_table,9,874.48,17.9,3.71
2017-06-01,DF,computers_accessories,3,2506.86,11.5,2.75
2017-06-01,DF,cool_stuff,3,481.87,13.0,4.0
2017-06-01,DF,dvds_blu_ray,1,29.5,9.0,4.0
2017-06-01,DF,fashion_bags_accessories,2,171.73,9.0,5.0
2017-06-01,DF,fixed_telephony,2,68.18,9.0,2.5
2017-06-01,DF,furniture_decor,3,544.74,8.5,3.33
2017-06-01,DF,garden_tools,1,100.95,9.0,1.0
2017-06-01,DF,health_beauty,3,383.35,10.0,4.25
2017-06-01,DF,home_appliances,1,177.48,15.0,5.0
2017-06-01,DF,housewares,7,733.65,12.2,3.33
2017-06-01,DF,luggage_accessories,1,120.87,46.0,2.0
2017-06-01,DF,perfumery,4,433.5,13.3,5.0
2017-06-01,DF,pet_shop,2,206.25,10.5,5.0
2017-06-01,DF,sports_leisure,4,526.69,17.0,3.8
2017-06-01,DF,stationery,2,182.86,15.0,5.0
2017-06-01,DF,telephony,4,144.89,9.8,4.5
2017-06-01,DF,toys,10,1093.14,11.1,4.5
2017-06-01,DF,watches_gifts,2,412.16,20.5,4.0
2017-06-01,ES,(unknown),3,211.54,13.3,2.67
2017-06-01,ES,audio,3,479.29,10.0,3.0
2017-06-01,ES,auto,1,63.38,14.0,5.0
2017-06-01,ES,baby,1,139.17,100.0,3.0
2017-06-01,ES,bed_bath_table,9,1343.04,15.9,4.38
2017-06-01,ES,computers_accessories,5,683.67,12.5,4.33
2017-06-01,ES,cool_stuff,4,735.05,12.5,4.5
2017-06-01,ES,electronics,2,295.64,15.0,4.0
2017-06-01,ES,fashion_bags_accessories,1,138.59,18.0,5.0
2017-06-01,ES,fashion_male_clothing,1,127.14,9.0,4.0
2017-06-01,ES,furniture_decor,3,348.76,14.5,4.0
2017-06-01,ES,furniture_living_room,2,447.48,17.0,5.0
2017-06-01,ES,garden_tools,5,650.79,16.7,4.5
2017-06-01,ES,health_beauty,8,1784.23,17.3,4.63
2017-06-01,ES,home_appliances,1,105.4,10.0,5.0
2017-06-01,ES,housewares,2,742.59,13.0,5.0
2017-06-01,ES,musical_instruments,1,168.28,15.0,5.0
2017-06-01,ES,office_furniture,1,147.8,15.0,4.0
2017-06-01,ES,perfumery,5,860.84,19.2,3.8
2017-06-01,ES,pet_shop,1,32.09,20.0,5.0
2017-06-01,ES,sports_leisure,6,1671.28,23.7,4.2
2017-06-01,ES,stationery,4,345.38,13.0,4.75
2017-06-01,ES,telephony,3,100.25,11.0,5.0
2017-06-01,ES,toys,7,721.61,12.1,4.29
2017-06-01,GO,auto,3,382.48,16.3,4.0
2017-06-01,GO,bed_bath_table,12,2262.25,17.8,3.47
2017-06-01,GO,computers_accessories,3,501.6,14.3,3.33
2017-06-01,GO,construction_tools_construction,1,165.06,13.0,4.0
2017-06-01,GO,cool_stuff,6,1604.44,18.2,4.83
2017-06-01,GO,electronics,1,64.1,13.0,4.0
2017-06-01,GO,fashion_bags_accessories,1,84.14,9.0,3.0
2017-06-01,GO,fashion_underwear_beach,1,19.0,12.0,5.0
2017-06-01,GO,furniture_decor,3,208.13,15.3,4.0
2017-06-01,GO,garden_tools,3,1680.49,9.5,4.5
2017-06-01,GO,health_beauty,6,823.81,13.1,4.0
2017-06-01,GO,home_appliances,1,27.1,28.0,5.0
2017-06-01,GO,housewares,5,1062.58,13.4,4.6
2017-06-01,GO,luggage_accessories,2,354.76,13.5,4.0
2017-06-01,GO,office_furniture,3,544.16,16.7,4.33
2017-06-01,GO,perfumery,3,529.33,15.3,3.33
2017-06-01,GO,pet_shop,2,92.19,11.5,4.5
2017-06-01,GO,sports_leisure,6,472.67,14.3,4.17
2017-06-01,GO,stationery,2,240.71,15.3,4.67
2017-06-01,GO,telephony,7,236.37,16.6,4.29
2017-06-01,GO,toys,2,88.91,19.0,2.5
2017-06-01,MA,computers_accessories,2,123.1,20.5,4.0
2017-06-01,MA,cool_stuff,1,81.57,20.0,5.0
2017-06-01,MA,fashion_bags_accessories,3,208.34,14.0,4.0
2017-06-01,MA,fixed_telephony,1,124.43,13.0,4.0
2017-06-01,MA,furniture_decor,1,354.45,12.0,1.0
2017-06-01,MA,luggage_accessories,1,134.83,17.0,5.0
2017-06-01,MA,office_furniture,1,229.92,18.0,1.0
2017-06-01,MA,perfumery,2,668.65,19.5,5.0
2017-06-01,MA,sports_leisure,1,185.57,9.0,5.0
2017-06-01,MA,telephony,1,50.05,17.0,5.0
2017-06-01,MA,watches_gifts,1,63.15,19.0,4.0
2017-06-01,MG,(unknown),2,116.18,6.5,5.0
2017-06-01,MG,air_conditioning,1,112.82,17.0,3.0
2017-06-01,MG,auto,7,1486.93,15.0,4.63
2017-06-01,MG,baby,5,355.27,18.6,2.8
2017-06-01,MG,bed_bath_table,35,3873.79,14.6,3.82
2017-06-01,MG,books_general_interest,2,437.21,13.7,4.67
2017-06-01,MG,books_imported,1,129.2,11.0,5.0
2017-06-01,MG,books_technical,1,95.32,10.0,5.0
2017-06-01,MG,computers_accessories,27,2512.25,10.3,4.0
2017-06-01,MG,consoles_games,3,567.35,6.7,5.0
2017-06-01,MG,cool_stuff,24,5926.09,8.7,4.58
2017-06-01,MG,costruction_tools_garden,1,235.7,12.0,5.0
2017-06-01,MG,electronics,6,417.46,10.6,4.43
2017-06-01,MG,fashio_female_clothing,1,80.1,12.0,3.0
2017-06-01,MG,fashion_bags_accessories,14,1659.53,13.9,4.13
2017-06-01,MG,fashion_shoes,4,224.64,17.0,4.25
2017-06-01,MG,fashion_sport,1,55.0,6.0,5.0
2017-06-01,MG,fixed_telephony,2,96.18,9.0,5.0
2017-06-01,MG,furniture_decor,14,1376.61,14.4,4.06
2017-06-01,MG,garden_tools,13,2628.15,12.3,4.25
2017-06-01,MG,health_beauty,26,5705.73,13.1,4.54
2017-06-01,MG,home_appliances,1,174.96,7.0,5.0
2017-06-01,MG,home_appliances_2,1,317.35,9.0,5.0
2017-06-01,MG,home_confort,2,403.5,14.5,3.5
2017-06-01,MG,home_construction,1,74.97,15.0,3.0
2017-06-01,MG,housewares,42,4722.82,11.8,4.38
2017-06-01,MG,luggage_accessories,8,1317.9,9.9,4.63
2017-06-01,MG,market_place,2,153.06,12.5,4.0
2017-06-01,MG,music,1,350.54,14.0,5.0
2017-06-01,MG,musical_instruments,2,201.29,14.5,4.5
2017-06-01,MG,office_furniture,6,1522.66,15.6,4.0
2017-06-01,MG,perfumery,14,3195.99,12.5,3.93
2017-06-01,MG,pet_shop,6,711.76,9.3,4.67
2017-06-01,MG,small_appliances,2,469.04,11.0,4.0
2017-06-01,MG,small_appliances_home_oven_and_coffee,1,88.65,12.0,5.0
2017-06-01,MG,sports_leisure,33,6002.8,10.9,4.58
2017-06-01,MG,stationery,2,140.07,13.0,3.0
2017-06-01,MG,telephony,14,805.06,10.3,3.8
2017-06-01,MG,toys,15,2044.1,9.1,4.41
2017-06-01,MG,watches_gifts,14,4236.31,12.2,4.38
2017-06-01,MS,(unknown),1,55.0,12.0,5.0
2017-06-01,MS,bed_bath_table,2,231.08,15.7,5.0
2017-06-01,MS,computers_accessories,3,395.99,11.7,4.67
2017-06-01,MS,consoles_games,1,180.1,18.0,5.0
2017-06-01,MS,construction_tools_construction,1,55.02,14.0,4.0
2017-06-01,MS,cool_stuff,1,291.32,14.0,5.0
2017-06-01,MS,dvds_blu_ray,1,35.69,15.0,5.0
2017-06-01,MS,electronics,1,191.99,13.0,5.0
2017-06-01,MS,fashion_bags_accessories,1,64.0,19.0,5.0
2017-06-01,MS,furniture_decor,1,76.69,24.0,5.0
2017-06-01,MS,garden_tools,2,1603.26,15.5,3.0
2017-06-01,MS,health_beauty,3,408.86,13.5,4.0
2017-06-01,MS,home_appliances_2,1,216.07,18.0,3.0
2017-06-01,MS,housewares,2,297.14,16.5,4.0
2017-06-01,MS,perfumery,1,44.69,16.0,5.0
2017-06-01,MS,sports_leisure,3,234.84,13.3,4.67
2017-06-01,MS,toys,2,206.58,12.0,3.0
2017-06-01,MT,(unknown),1,55.79,13.0,5.0
2017-06-01,MT,auto,1,1247.29,28.0,5.0
2017-06-01,MT,bed_bath_table,1,243.87,18.0,4.0
2017-06-01,MT,computers_accessories,1,56.69,14.0,3.0
2017-06-01,MT,cool_stuff,2,286.09,14.5,4.5
2017-06-01,MT,electronics,1,108.1,19.0,4.0
2017-06-01,MT,fashion_bags_accessories,1,60.53,17.0,4.0
2017-06-01,MT,garden_tools,1,146.58,12.0,1.0
2017-06-01,MT,home_appliances,1,42.94,17.0,5.0
2017-06-01,MT,home_appliances_2,1,257.3,15.0,4.0
2017-06-01,MT,luggage_accessories,1,279.38,13.0,5.0
2017-06-01,MT,office_furniture,1,118.07,14.0,3.0
2017-06-01,MT,perfumery,2,363.99,13.0,5.0
2017-06-01,MT,sports_leisure,2,213.45,15.0,4.5
2017-06-01,MT,telephony,2,93.56,12.5,4.5
2017-06-01,MT,toys,2,245.42,32.0,4.5
2017-06-01,MT,watches_gifts,3,1002.86,15.7,3.67
2017-06-01,PA,computers_accessories,3,322.95,19.7,5.0
2017-06-01,PA,consoles_games,1,418.04,14.0,5.0
2017-06-01,PA,cool_stuff,2,456.54,23.5,4.5
2017-06-01,PA,fashion_male_clothing,1,186.79,29.0,5.0
2017-06-01,PA,furniture_decor,1,67.53,7.0,5.0
2017-06-01,PA,health_beauty,4,572.59,11.3,4.25
2017-06-01,PA,home_appliances,1,78.9,24.0,3.0
2017-06-01,PA,housewares,2,166.21,15.5,4.5
2017-06-01,PA,kitchen_dining_laundry_garden_furniture,1,86.8,21.0,5.0
2017-06-01,PA,luggage_accessories,2,547.99,14.5,5.0
2017-06-01,PA,market_place,1,104.91,14.0,5.0
2017-06-01,PA,perfumery,2,157.34,16.5,5.0
2017-06-01,PA,pet_shop,1,117.62,21.0,4.0
2017-06-01,PA,sports_leisure,4,890.66,21.0,4.0
2017-06-01,PA,telephony,7,662.31,22.0,4.0
2017-06-01,PA,toys,2,236.13,20.5,5.0
2017-06-01,PA,watches_gifts,1,1537.04,48.0,1.0
2017-06-01,PB,(unknown),1,107.03,14.0,5.0
2017-06-01,PB,auto,1,120.04,23.0,4.0
2017-06-01,PB,baby,1,87.9,19.0,5.0
2017-06-01,PB,computers_accessories,1,376.92,22.0,5.0
2017-06-01,PB,cool_stuff,2,1303.1,10.5,4.0
2017-06-01,PB,fashion_bags_accessories,2,178.33,11.5,4.0
2017-06-01,PB,fashion_shoes,1,219.74,24.0,1.0
2017-06-01,PB,furniture_decor,2,391.74,22.5,5.0
2017-06-01,PB,garden_tools,1,1217.78,20.0,5.0
2017-06-01,PB,health_beauty,3,2041.42,31.7,4.67
2017-06-01,PB,housewares,1,98.06,30.0,3.0
2017-06-01,PB,perfumery,3,424.62,12.3,4.33
2017-06-01,PB,telephony,2,250.63,22.5,1.5
2017-06-01,PB,toys,1,95.68,21.0,4.0
2017-06-01,PE,auto,1,60.63,10.0,5.0
2017-06-01,PE,baby,1,57.53,10.0,5.0
2017-06-01,PE,bed_bath_table,4,342.87,20.5,4.25
2017-06-01,PE,books_technical,1,93.21,11.0,5.0
2017-06-01,PE,computers_accessories,1,144.2,53.0,1.0
2017-06-01,PE,cool_stuff,3,569.25,19.3,2.33
2017-06-01,PE,electronics,1,64.63,39.0,4.0
2017-06-01,PE,fashion_bags_accessories,1,67.53,25.0,2.0
2017-06-01,PE,food,1,171.79,10.0,5.0
2017-06-01,PE,furniture_decor,2,163.2,28.0,3.0
2017-06-01,PE,garden_tools,1,140.75,15.0,5.0
2017-06-01,PE,health_beauty,4,2383.17,24.0,4.4
2017-06-01,PE,housewares,1,86.46,19.0,4.0
2017-06-01,PE,office_furniture,2,386.09,20.0,4.5
2017-06-01,PE,pc_gamer,1,156.18,15.0,4.0
2017-06-01,PE,perfumery,6,1287.43,17.1,4.71
2017-06-01,PE,sports_leisure,1,86.95,12.0,5.0
2017-06-01,PE,tablets_printing_image,1,124.97,25.0,5.0
2017-06-01,PE,telephony,2,167.0,17.5,4.0
2017-06-01,PE,toys,4,421.97,14.0,4.25
2017-06-01,PE,watches_gifts,2,338.74,11.5,5.0
2017-06-01,PI,auto,1,291.5,7.0,5.0
2017-06-01,PI,baby,1,101.26,3.0,5.0
2017-06-01,PI,cool_stuff,1,259.08,9.0,5.0
2017-06-01,PI,electronics,1,151.61,18.0,4.0
2017-06-01,PI,health_beauty,1,139.29,13.0,5.0
2017-06-01,PI,housewares,1,185.57,30.0,5.0
2017-06-01,PI,luggage_accessories,1,179.35,13.0,1.0
2017-06-01,PI,musical_instruments,1,475.2,12.0,5.0
2017-06-01,PI,perfumery,1,130.47,11.0,4.0
2017-06-01,PI,pet_shop,1,156.16,12.0,5.0
2017-06-01,PI,sports_leisure,2,219.5,17.0,5.0
2017-06-01,PI,toys,1,163.29,14.0,4.0
2017-06-01,PI,watches_gifts,1,174.68,14.0,5.0
2017-06-01,PR,(unknown),3,430.54,5.3,5.0
2017-06-01,PR,agro_industry_and_commerce,1,1422.05,10.0,1.0
2017-06-01,PR,auto,6,1005.64,11.8,4.5
2017-06-01,PR,baby,2,197.59,12.5,4.0
2017-06-01,PR,bed_bath_table,20,2509.92,11.8,4.05
2017-06-01,PR,books_general_interest,3,347.31,8.3,4.67
2017-06-01,PR,computers_accessories,11,1322.45,13.6,3.85
2017-06-01,PR,cool_stuff,11,1515.19,11.1,4.82
2017-06-01,PR,electronics,4,123.14,13.3,4.25
2017-06-01,PR,fashio_female_clothing,2,119.2,13.0,4.0
2017-06-01,PR,fashion_bags_accessories,1,95.21,15.0,3.0
2017-06-01,PR,furniture_decor,12,2321.49,11.9,2.94
2017-06-01,PR,garden_tools,4,405.49,11.0,4.5
2017-06-01,PR,health_beauty,8,2094.89,11.3,4.0
2017-06-01,PR,home_appliances,2,146.5,7.0,5.0
2017-06-01,PR,home_comfort_2,1,28.0,12.0,5.0
2017-06-01,PR,home_construction,1,624.79,7.0,4.0
2017-06-01,PR,housewares,19,1589.07,13.9,4.47
2017-06-01,PR,industry_commerce_and_business,1,187.38,8.0,4.0
2017-06-01,PR,luggage_accessories,1,245.35,7.0,5.0
2017-06-01,PR,market_place,1,127.92,10.0,5.0
2017-06-01,PR,music,1,344.32,3.0,3.0
2017-06-01,PR,office_furniture,2,651.14,5.8,5.0
2017-06-01,PR,perfumery,6,829.37,10.1,3.43
2017-06-01,PR,pet_shop,1,152.43,3.0,5.0
2017-06-01,PR,signaling_and_security,1,186.95,12.0,4.0
2017-06-01,PR,small_appliances,1,911.65,15.0,5.0
2017-06-01,PR,sports_leisure,14,2162.1,7.9,4.87
2017-06-01,PR,stationery,2,222.22,12.5,4.5
2017-06-01,PR,telephony,8,722.3,13.8,4.63
2017-06-01,PR,toys,8,612.7,10.5,4.5
2017-06-01,PR,watches_gifts,9,1857.32,11.4,4.6
2017-06-01,RJ,(unknown),8,1668.34,11.0,4.5
2017-06-01,RJ,air_conditioning,4,1226.47,8.3,4.0
2017-06-01,RJ,audio,1,285.64,8.0,5.0
2017-06-01,RJ,auto,12,3274.26,13.3,3.8
2017-06-01,RJ,baby,8,1197.46,10.1,3.5
2017-06-01,RJ,bed_bath_table,39,4820.82,15.3,4.13
2017-06-01,RJ,books_general_interest,2,102.29,12.0,4.5
2017-06-01,RJ,christmas_supplies,1,150.61,9.0,5.0
2017-06-01,RJ,computers_accessories,27,4833.14,12.5,4.06
2017-06-01,RJ,consoles_games,7,1912.37,16.6,4.5
2017-06-01,RJ,construction_tools_construction,2,255.23,4.8,2.0
2017-06-01,RJ,cool_stuff,27,3943.76,10.8,4.5
2017-06-01,RJ,costruction_tools_garden,1,212.02,9.0,4.0
2017-06-01,RJ,dvds_blu_ray,1,89.02,25.0,5.0
2017-06-01,RJ,electronics,6,407.86,11.5,4.83
2017-06-01,RJ,fashion_bags_accessories,5,805.98,9.6,4.6
2017-06-01,RJ,fashion_shoes,2,180.95,14.7,1.0
2017-06-01,RJ,fixed_telephony,1,416.36,10.0,4.0
2017-06-01,RJ,food_drink,1,55.1,11.0,5.0
2017-06-01,RJ,furniture_bedroom,1,249.56,8.0,5.0
2017-06-01,RJ,furniture_decor,16,2111.32,15.8,4.29
2017-06-01,RJ,furniture_living_room,3,383.53,22.0,4.0
2017-06-01,RJ,garden_tools,18,1728.86,10.8,4.78
2017-06-01,RJ,health_beauty,32,4167.04,12.5,4.24
2017-06-01,RJ,home_appliances,5,381.54,11.9,4.29
2017-06-01,RJ,home_confort,3,438.98,12.0,4.0
2017-06-01,RJ,housewares,33,3356.06,12.1,3.86
2017-06-01,RJ,industry_commerce_and_business,1,154.79,10.0,5.0
2017-06-01,RJ,luggage_accessories,9,1647.56,12.1,4.22
2017-06-01,RJ,market_place,3,262.98,12.0,2.75
2017-06-01,RJ,musical_instruments,1,443.33,9.0,4.0
2017-06-01,RJ,office_furniture,6,1175.96,16.5,4.17
