borrower_id,age,revolving_utilization,late_30_59_days,late_60_89_days,late_90_plus_days,debt_ratio,monthly_income,open_credit_lines,real_estate_loans,dependents,income_missing,predicted_risk,risk_band,serious_delinquency,actual_outcome
137237,65,1.002,1,0,0,0.474,5800.0,10,1,2.0,0,0.1428,12-15%,0,Repaid
123368,43,0.085,3,1,0,0.544,4800.0,12,2,0.0,0,0.1437,12-15%,0,Repaid
125248,59,0.016,0,0,0,0.645,7085.0,12,1,0.0,0,0.0178,0-2%,0,Repaid
78794,25,1.0,0,0,0,0.125,3300.0,1,0,1.0,0,0.1309,12-15%,0,Repaid
136189,31,1.0,1,0,3,0.673,3250.0,3,1,2.0,0,0.6327,50%+,1,Defaulted
120404,56,1.0,0,0,0,0.126,3000.0,1,0,0.0,0,0.0796,5-8%,0,Repaid
96936,65,0.008,0,0,0,10.0,5400.0,10,1,0.0,1,0.0143,0-2%,0,Repaid
27683,80,0.967,0,0,0,1.716,1900.0,16,2,1.0,0,0.0993,8-10%,1,Defaulted
139689,46,0.553,1,0,0,0.008,7800.0,1,0,0.0,0,0.0567,5-8%,0,Repaid
22811,57,0.203,0,0,0,0.43,16250.0,16,2,0.0,0,0.0244,2-5%,0,Repaid
129537,56,0.113,0,0,0,0.267,12930.0,11,2,1.0,0,0.021,2-5%,0,Repaid
30005,58,0.004,0,0,0,10.0,5400.0,8,1,2.0,1,0.0167,0-2%,0,Repaid
4518,42,0.055,2,1,0,0.213,6062.0,19,1,2.0,0,0.1125,10-12%,0,Repaid
18908,57,0.297,0,0,0,10.0,5400.0,4,0,0.0,1,0.0213,2-5%,0,Repaid
14429,42,1.0,2,0,0,10.0,5400.0,1,0,1.0,1,0.1867,15-20%,1,Defaulted
11430,61,0.079,0,0,0,0.478,4700.0,10,2,0.0,0,0.0211,2-5%,0,Repaid
107972,61,1.0,0,0,0,0.0,860.0,0,0,0.0,0,0.0759,5-8%,0,Repaid
68685,44,0.05,1,0,0,10.0,5400.0,10,2,0.0,1,0.0357,2-5%,0,Repaid
117693,63,0.232,0,0,0,0.209,7050.0,5,2,1.0,0,0.023,2-5%,0,Repaid
22073,38,0.422,0,0,0,0.807,4000.0,4,1,2.0,0,0.0491,2-5%,0,Repaid
106420,72,0.345,0,0,0,0.093,7983.0,6,0,0.0,0,0.0197,0-2%,0,Repaid
38654,48,0.0,2,1,3,0.498,5000.0,4,2,0.0,0,0.3141,30-50%,1,Defaulted
18338,32,0.427,0,0,0,0.385,3500.0,3,2,0.0,0,0.0527,5-8%,0,Repaid
26228,75,0.091,0,0,0,0.759,4513.0,11,2,0.0,0,0.0178,0-2%,0,Repaid
110775,78,0.057,0,0,0,0.144,3200.0,2,1,0.0,0,0.0117,0-2%,0,Repaid
3985,41,0.857,1,1,0,0.149,3400.0,8,0,2.0,0,0.2082,20-30%,0,Repaid
98011,81,0.069,0,0,0,10.0,5400.0,10,1,0.0,1,0.0124,0-2%,0,Repaid
137008,82,0.542,0,0,0,0.246,1586.0,3,0,0.0,0,0.0261,2-5%,0,Repaid
96172,63,0.063,0,0,0,0.234,12166.0,7,2,2.0,0,0.0164,0-2%,0,Repaid
133309,61,0.049,0,0,0,0.203,9877.0,13,1,0.0,0,0.0174,0-2%,0,Repaid
11848,36,0.373,0,0,0,0.76,9701.0,11,2,2.0,0,0.0526,5-8%,0,Repaid
16952,50,0.06,0,0,0,0.228,10792.0,7,2,0.0,0,0.0189,0-2%,0,Repaid
23339,46,0.252,0,0,0,0.654,4000.0,7,1,2.0,0,0.0349,2-5%,0,Repaid
23986,78,0.047,0,0,0,10.0,5400.0,4,0,0.0,1,0.0096,0-2%,0,Repaid
145284,46,0.262,0,0,0,0.359,10666.0,10,2,0.0,0,0.0317,2-5%,0,Repaid
6362,57,0.887,0,0,0,10.0,5400.0,6,1,3.0,1,0.0796,5-8%,0,Repaid
142852,51,0.229,0,0,0,0.268,6083.0,8,1,0.0,0,0.0272,2-5%,0,Repaid
122229,60,0.674,0,0,0,0.42,11916.0,17,1,1.0,0,0.0597,5-8%,0,Repaid
46579,75,0.089,0,0,0,0.173,4600.0,15,1,1.0,0,0.0192,0-2%,0,Repaid
133044,53,0.024,0,0,0,0.249,7708.0,21,1,0.0,0,0.0253,2-5%,0,Repaid
11431,64,0.05,0,0,0,0.182,9875.0,8,2,1.0,0,0.0164,0-2%,0,Repaid
30535,36,1.0,0,0,0,0.024,6200.0,1,0,2.0,0,0.1085,10-12%,0,Repaid
135343,21,0.0,0,0,0,0.0,845.0,1,0,0.0,0,0.0254,2-5%,0,Repaid
55799,55,0.375,0,0,0,0.348,6902.0,9,0,1.0,0,0.0322,2-5%,0,Repaid
86152,41,0.751,0,0,2,0.027,3750.0,2,0,1.0,0,0.2102,20-30%,1,Defaulted
55768,58,1.079,1,0,0,0.511,4195.0,4,1,1.0,0,0.1522,15-20%,0,Repaid
30771,45,1.0,1,0,0,10.0,5400.0,7,1,0.0,1,0.1495,12-15%,0,Repaid
79889,73,0.074,0,0,0,10.0,5400.0,1,0,0.0,1,0.0101,0-2%,0,Repaid
148414,45,0.368,5,0,0,0.486,5400.0,13,1,1.0,0,0.2953,20-30%,0,Repaid
133520,53,0.058,1,0,0,10.0,5400.0,13,2,0.0,1,0.0342,2-5%,0,Repaid
8828,73,0.616,1,1,0,0.828,3109.0,15,1,0.0,0,0.1084,10-12%,1,Defaulted
87012,31,0.876,2,0,0,10.0,5400.0,2,0,0.0,1,0.1766,15-20%,0,Repaid
60253,36,0.22,0,0,0,0.168,2700.0,7,0,0.0,0,0.0334,2-5%,0,Repaid
42265,55,0.01,0,0,0,0.002,7500.0,3,0,0.0,0,0.0132,0-2%,0,Repaid
55673,31,0.354,0,0,0,0.108,9166.0,10,0,0.0,0,0.0418,2-5%,0,Repaid
65169,56,0.272,1,0,0,0.557,7094.0,13,2,1.0,0,0.0522,5-8%,0,Repaid
122740,52,0.515,2,0,0,0.756,5000.0,19,1,0.0,0,0.135,12-15%,0,Repaid
129209,57,0.865,0,0,0,0.393,3416.0,11,0,0.0,0,0.081,8-10%,0,Repaid
66770,41,0.536,0,0,0,0.618,4467.0,11,1,1.0,0,0.0652,5-8%,0,Repaid
14283,65,0.157,0,0,0,10.0,5400.0,13,2,1.0,1,0.0234,2-5%,0,Repaid
24880,57,0.464,0,0,0,0.483,7460.0,8,2,0.0,0,0.0392,2-5%,0,Repaid
16291,52,0.428,0,0,1,0.261,5000.0,10,2,0.0,0,0.0818,8-10%,1,Defaulted
128510,41,0.0,0,0,0,0.351,8750.0,12,2,1.0,0,0.0252,2-5%,0,Repaid
21337,51,0.87,0,0,0,0.221,12900.0,7,1,1.0,0,0.071,5-8%,0,Repaid
121341,54,0.159,2,0,0,10.0,5400.0,10,0,0.0,1,0.0474,2-5%,0,Repaid
81609,60,0.107,0,0,0,0.904,8450.0,11,3,0.0,0,0.0228,2-5%,0,Repaid
60996,32,0.253,0,0,0,0.252,5670.0,6,1,0.0,0,0.0367,2-5%,0,Repaid
119490,50,0.822,0,0,0,0.505,18636.0,14,2,4.0,0,0.0862,8-10%,1,Defaulted
144024,52,0.968,0,0,0,0.306,23000.0,26,4,1.0,0,0.1324,12-15%,0,Repaid
97119,69,0.165,0,0,0,0.491,12600.0,6,1,0.0,0,0.0143,0-2%,0,Repaid
101475,38,0.095,0,0,0,0.459,5000.0,19,1,0.0,0,0.0372,2-5%,0,Repaid
10004,76,0.074,0,0,0,0.249,7000.0,9,1,0.0,0,0.0138,0-2%,0,Repaid
142313,63,0.026,0,0,0,0.62,16593.0,25,15,1.0,0,0.0622,5-8%,0,Repaid
79874,67,0.0,0,0,0,3.358,800.0,8,1,0.0,0,0.0163,0-2%,0,Repaid
31194,50,0.043,0,0,0,0.628,3000.0,5,2,0.0,0,0.0215,2-5%,0,Repaid
79371,54,0.015,2,2,0,0.163,11850.0,7,2,0.0,0,0.0783,5-8%,0,Repaid
97152,33,0.206,0,0,0,0.619,5613.0,14,5,1.0,0,0.0604,5-8%,0,Repaid
6704,50,1.422,1,1,0,0.058,4085.0,2,0,2.0,0,0.3448,30-50%,0,Repaid
21226,62,0.019,0,0,0,0.163,9500.0,6,2,0.0,0,0.0145,0-2%,0,Repaid
2989,49,0.364,0,0,0,0.02,9309.0,4,0,2.0,0,0.0296,2-5%,0,Repaid
126006,33,0.076,0,0,0,0.127,5064.0,5,0,0.0,0,0.024,2-5%,0,Repaid
54285,52,0.091,0,0,0,0.013,10500.0,4,0,0.0,0,0.0151,0-2%,0,Repaid
28715,52,0.36,2,1,0,0.75,3375.0,12,2,2.0,0,0.1526,15-20%,1,Defaulted
111235,27,0.422,0,0,0,0.404,6691.0,4,1,0.0,0,0.0492,2-5%,0,Repaid
102708,42,1.0,0,0,0,0.422,7658.0,6,4,2.0,0,0.1467,12-15%,0,Repaid
85595,37,0.075,0,0,0,0.143,25000.0,7,1,3.0,0,0.0173,0-2%,0,Repaid
129427,67,1.062,3,0,0,0.917,6533.0,9,0,0.0,0,0.2508,20-30%,0,Repaid
101079,43,0.056,0,0,0,0.48,8333.0,7,1,1.0,0,0.0218,2-5%,1,Defaulted
67318,33,0.0,0,0,5,0.044,11000.0,15,0,0.0,0,0.3698,30-50%,0,Repaid
61295,55,0.094,0,0,0,0.536,2977.0,9,1,0.0,0,0.0224,2-5%,0,Repaid
43178,56,0.274,0,0,0,1.22,3938.0,12,2,0.0,0,0.0352,2-5%,0,Repaid
89150,35,0.75,1,0,0,0.137,3958.0,8,0,0.0,0,0.1241,12-15%,0,Repaid
25744,56,0.395,0,0,0,2.468,2000.0,29,2,0.0,0,0.0738,5-8%,0,Repaid
15242,59,0.814,0,0,0,0.257,7200.0,7,1,1.0,0,0.0663,5-8%,0,Repaid
111736,46,0.271,0,0,0,0.341,7725.0,6,2,3.0,0,0.036,2-5%,0,Repaid
43350,61,0.247,0,0,0,0.2,5500.0,10,1,0.0,0,0.0257,2-5%,0,Repaid
35010,74,0.043,0,0,0,0.013,9017.0,12,0,0.0,0,0.0127,0-2%,0,Repaid
56895,55,1.0,0,0,0,0.317,2625.0,2,1,0.0,0,0.0907,8-10%,0,Repaid
120492,68,0.014,0,0,0,10.0,5400.0,8,1,0.0,1,0.013,0-2%,0,Repaid
36844,55,0.396,0,0,0,0.58,14000.0,11,2,0.0,0,0.0328,2-5%,0,Repaid
758,58,0.066,0,0,0,0.229,9213.0,7,1,0.0,0,0.0161,0-2%,0,Repaid
75331,44,1.0,0,0,2,0.079,4666.0,2,0,0.0,0,0.2704,20-30%,1,Defaulted
144295,42,1.641,2,0,5,0.383,6820.0,3,2,0.0,0,0.9578,50%+,1,Defaulted
28753,37,0.012,0,0,0,0.302,5083.0,11,1,1.0,0,0.0272,2-5%,0,Repaid
65644,56,0.058,0,0,0,10.0,5400.0,4,1,0.0,1,0.0153,0-2%,0,Repaid
57979,68,0.979,0,0,0,0.417,8500.0,11,2,0.0,0,0.0851,8-10%,0,Repaid
29372,52,0.054,0,0,0,0.139,16208.0,10,1,0.0,0,0.0156,0-2%,0,Repaid
16879,49,1.0,0,0,0,0.103,4400.0,3,0,2.0,0,0.0988,8-10%,0,Repaid
59050,25,0.255,0,1,0,0.356,2800.0,6,0,0.0,0,0.0603,5-8%,0,Repaid
52703,39,0.073,0,0,0,0.02,3700.0,4,0,0.0,0,0.0218,2-5%,0,Repaid
113345,43,0.923,1,0,0,0.288,4677.0,9,0,0.0,0,0.147,12-15%,0,Repaid
102248,74,0.017,2,1,0,0.135,5143.0,10,1,0.0,0,0.0473,2-5%,0,Repaid
44407,48,0.815,2,0,3,0.801,1500.0,3,0,0.0,0,0.5533,50%+,1,Defaulted
83932,37,0.022,0,0,0,0.006,5291.0,3,0,0.0,0,0.0191,0-2%,0,Repaid
68679,58,0.032,0,0,0,10.0,5400.0,7,1,0.0,1,0.0154,0-2%,0,Repaid
132187,51,0.004,1,0,0,0.007,4000.0,4,0,2.0,0,0.0264,2-5%,0,Repaid
16397,67,0.04,0,0,0,10.0,5400.0,8,0,0.0,1,0.0128,0-2%,0,Repaid
112233,55,0.005,0,0,0,10.0,5400.0,11,2,0.0,1,0.0188,0-2%,0,Repaid
130778,67,0.032,0,0,0,0.116,9000.0,7,1,1.0,0,0.0139,0-2%,0,Repaid
98183,47,0.976,1,0,0,1.147,3500.0,7,2,0.0,0,0.1706,15-20%,0,Repaid
100013,43,0.709,0,0,0,0.294,8558.0,11,2,2.0,0,0.0863,8-10%,0,Repaid
90121,57,0.06,0,0,0,0.275,5200.0,13,2,2.0,0,0.0259,2-5%,0,Repaid
98367,34,0.934,0,0,0,0.123,1716.0,2,0,1.0,0,0.1101,10-12%,0,Repaid
131771,50,0.577,0,0,0,0.378,7000.0,7,2,2.0,0,0.0578,5-8%,0,Repaid
87823,22,1.0,0,0,0,0.202,950.0,1,0,0.0,0,0.1385,12-15%,0,Repaid
93922,49,0.25,2,0,0,0.237,7150.0,12,2,2.0,0,0.0848,8-10%,0,Repaid
136489,44,0.895,1,0,0,0.434,11250.0,13,1,1.0,0,0.147,12-15%,0,Repaid
111692,87,0.015,0,0,0,0.029,5000.0,12,0,0.0,0,0.011,0-2%,0,Repaid
83901,38,0.28,0,0,0,0.262,7033.0,6,2,0.0,0,0.0366,2-5%,0,Repaid
107008,59,0.131,0,0,0,0.493,11566.0,11,2,0.0,0,0.0204,2-5%,0,Repaid
142707,45,0.0,0,0,0,0.068,4580.0,4,0,0.0,0,0.017,0-2%,0,Repaid
82898,27,0.398,0,0,0,0.013,3600.0,3,0,0.0,0,0.046,2-5%,0,Repaid
61823,37,0.16,1,0,0,0.244,12500.0,6,1,2.0,0,0.0397,2-5%,0,Repaid
21524,50,0.11,0,0,0,0.292,17000.0,15,2,3.0,0,0.0255,2-5%,0,Repaid
106897,60,0.487,0,0,0,0.206,12500.0,11,1,1.0,0,0.0357,2-5%,0,Repaid
36760,69,0.086,0,0,0,10.0,5400.0,8,0,0.0,1,0.0134,0-2%,0,Repaid
12502,57,0.062,1,0,0,0.205,16000.0,23,1,1.0,0,0.0341,2-5%,0,Repaid
62133,53,0.105,0,0,0,0.396,7000.0,11,1,0.0,0,0.0224,2-5%,0,Repaid
130806,34,0.106,0,0,0,0.12,4200.0,10,0,1.0,0,0.0309,2-5%,0,Repaid
75284,58,0.143,0,0,0,0.664,4733.0,5,1,0.0,0,0.0199,0-2%,0,Repaid
107663,72,0.07,0,0,0,0.181,11800.0,12,2,1.0,0,0.0159,0-2%,0,Repaid
47045,55,0.199,2,0,0,0.78,6083.0,12,2,2.0,0,0.0731,5-8%,0,Repaid
111625,41,1.0,0,0,0,0.059,6159.0,1,0,2.0,0,0.1009,10-12%,0,Repaid
81901,52,1.027,0,1,1,0.073,7500.0,3,0,3.0,0,0.2302,20-30%,1,Defaulted
116092,48,0.504,0,0,0,0.12,10975.0,5,1,0.0,0,0.0374,2-5%,0,Repaid
36678,44,0.023,0,0,0,0.077,9000.0,8,1,0.0,0,0.0194,0-2%,0,Repaid
83828,61,0.03,0,0,0,10.0,5400.0,11,1,0.0,1,0.0164,0-2%,0,Repaid
88768,67,0.629,0,0,0,0.298,5734.0,8,1,1.0,0,0.0454,2-5%,0,Repaid
76116,27,1.0,0,0,4,0.034,2200.0,0,0,0.0,0,0.6394,50%+,0,Repaid
6151,61,0.039,0,0,0,0.269,3073.0,7,2,0.0,0,0.0189,0-2%,0,Repaid
106041,31,0.009,0,0,0,10.0,5400.0,5,1,0.0,1,0.0216,2-5%,0,Repaid
102175,27,1.0,0,0,0,10.0,5400.0,2,2,0.0,1,0.1266,12-15%,0,Repaid
50366,77,0.009,0,0,0,0.095,4347.0,3,0,0.0,0,0.01,0-2%,0,Repaid
110687,67,0.418,0,0,0,0.596,2779.0,12,1,0.0,0,0.0362,2-5%,0,Repaid
141488,49,0.737,0,0,0,0.115,10666.0,9,1,4.0,0,0.0753,5-8%,0,Repaid
35724,40,0.283,0,0,0,10.0,5400.0,11,0,0.0,1,0.0333,2-5%,0,Repaid
10310,57,0.0,0,0,0,0.161,6600.0,16,1,1.0,0,0.0213,2-5%,0,Repaid
72561,59,0.852,3,1,5,0.969,6790.0,19,2,0.0,0,0.9369,50%+,1,Defaulted
21477,67,0.404,0,0,0,0.113,13893.0,11,0,0.0,0,0.0233,2-5%,0,Repaid
82759,30,0.057,0,0,0,0.441,6600.0,8,2,0.0,0,0.03,2-5%,0,Repaid
132423,38,0.054,0,0,0,0.26,6083.0,9,2,2.0,0,0.0302,2-5%,0,Repaid
118234,80,0.019,0,0,0,0.173,9160.0,8,1,0.0,0,0.0107,0-2%,0,Repaid
27791,59,0.259,0,0,0,0.377,6500.0,10,1,0.0,0,0.0264,2-5%,0,Repaid
73221,66,0.253,0,0,0,0.517,1250.0,3,0,0.0,0,0.0203,2-5%,0,Repaid
3996,45,0.007,0,0,0,10.0,5400.0,7,1,0.0,1,0.0182,0-2%,0,Repaid
115854,76,0.052,0,0,0,10.0,5400.0,8,2,0.0,1,0.0133,0-2%,0,Repaid
100230,53,0.001,0,0,0,0.351,19444.0,5,3,5.0,0,0.0167,0-2%,0,Repaid
68950,57,0.032,0,1,0,0.293,5000.0,8,1,0.0,0,0.0265,2-5%,0,Repaid
77758,37,0.208,1,0,0,0.436,5916.0,8,1,3.0,0,0.0573,5-8%,0,Repaid
7497,53,0.073,0,0,0,0.024,3400.0,6,0,0.0,0,0.0186,0-2%,0,Repaid
148471,66,0.019,0,0,0,0.179,14400.0,12,2,2.0,0,0.0156,0-2%,0,Repaid
132620,61,1.0,0,0,0,10.0,5400.0,8,2,0.0,1,0.0898,8-10%,0,Repaid
89929,52,0.035,0,0,0,0.005,7000.0,6,0,0.0,0,0.016,0-2%,0,Repaid
149792,32,1.0,0,0,0,0.0,1000.0,0,0,2.0,0,0.1275,12-15%,0,Repaid
95934,47,0.672,0,0,0,0.526,6700.0,9,2,1.0,0,0.0725,5-8%,0,Repaid
55620,58,0.006,0,0,0,0.464,12916.0,15,4,1.0,0,0.0222,2-5%,0,Repaid
40974,69,0.04,0,0,0,0.169,4310.0,13,0,1.0,0,0.017,0-2%,0,Repaid
138947,70,0.033,0,0,0,10.0,5400.0,7,2,0.0,1,0.0138,0-2%,0,Repaid
69943,55,0.622,0,0,0,0.608,6000.0,8,2,0.0,0,0.0555,5-8%,0,Repaid
42245,33,0.001,0,0,0,10.0,5400.0,5,0,0.0,1,0.019,0-2%,0,Repaid
134956,64,1.0,0,0,0,0.251,5920.0,5,2,0.0,0,0.0851,8-10%,0,Repaid
81029,52,0.572,0,0,0,0.462,4000.0,9,0,2.0,0,0.0543,5-8%,0,Repaid
104336,49,1.0,0,0,2,0.0,3012.0,0,0,1.0,0,0.2618,20-30%,0,Repaid
42011,62,0.062,0,0,0,0.367,7517.0,11,2,0.0,0,0.0192,0-2%,0,Repaid
132562,50,0.039,0,0,0,10.0,5400.0,11,1,1.0,1,0.0209,2-5%,0,Repaid
78235,55,0.0,0,0,0,0.112,8200.0,4,1,0.0,0,0.0142,0-2%,0,Repaid
29962,49,0.063,0,0,0,0.563,6750.0,12,2,2.0,0,0.0275,2-5%,0,Repaid
98463,72,0.0,0,0,0,0.08,8350.0,4,1,0.0,0,0.0107,0-2%,0,Repaid
115597,54,0.084,0,0,0,10.0,5400.0,7,0,1.0,1,0.0175,0-2%,0,Repaid
73851,61,0.401,0,1,0,0.361,5760.0,10,2,0.0,0,0.0537,5-8%,0,Repaid
123356,80,0.024,0,0,0,0.019,5000.0,12,0,1.0,0,0.0131,0-2%,0,Repaid
41149,72,0.008,0,0,0,0.163,10600.0,7,2,0.0,0,0.0121,0-2%,0,Repaid
55715,34,0.172,0,0,0,0.186,5916.0,4,1,1.0,0,0.0303,2-5%,0,Repaid
116602,48,0.862,0,0,0,0.541,8500.0,18,2,0.0,0,0.1137,10-12%,0,Repaid
18790,43,0.986,1,0,0,0.422,6400.0,7,1,3.0,0,0.1805,15-20%,0,Repaid
128709,25,0.049,0,0,0,0.044,500.0,4,0,0.0,0,0.0286,2-5%,0,Repaid
10095,46,0.187,0,0,0,0.641,3700.0,15,2,2.0,0,0.0426,2-5%,0,Repaid
80123,93,0.008,0,0,0,10.0,5400.0,3,0,0.0,1,0.0068,0-2%,0,Repaid
42882,61,0.993,0,0,0,0.649,4933.0,7,1,2.0,0,0.0968,8-10%,0,Repaid
9099,42,0.223,0,0,0,0.004,4800.0,1,0,3.0,0,0.0281,2-5%,0,Repaid
88024,35,0.055,0,0,0,0.162,7000.0,4,0,3.0,0,0.0239,2-5%,0,Repaid
85084,29,0.056,0,0,0,0.126,4333.0,4,0,0.0,0,0.0245,2-5%,0,Repaid
95298,75,0.642,0,0,0,0.615,4968.0,12,0,0.0,0,0.0412,2-5%,0,Repaid
75581,67,0.088,0,0,0,0.21,13800.0,16,2,1.0,0,0.0189,0-2%,0,Repaid
4591,66,0.745,0,0,0,1.906,1333.0,7,3,0.0,0,0.0693,5-8%,0,Repaid
61726,23,0.074,0,0,0,0.001,2845.0,2,0,0.0,0,0.0274,2-5%,0,Repaid
93788,50,0.057,0,0,0,0.238,5166.0,7,1,1.0,0,0.0213,2-5%,0,Repaid
128027,45,0.281,0,0,0,0.179,6250.0,30,0,0.0,0,0.0559,5-8%,0,Repaid
143013,71,0.0,4,1,2,0.447,8325.0,5,1,0.0,0,0.2512,20-30%,1,Defaulted
54180,36,0.178,0,0,0,0.409,5000.0,10,2,0.0,0,0.0374,2-5%,0,Repaid
117888,31,1.0,5,5,5,0.0,5400.0,0,0,0.0,1,0.9938,50%+,0,Repaid
126709,84,0.041,0,0,0,0.025,3000.0,9,0,0.0,0,0.0117,0-2%,0,Repaid
8857,62,0.049,0,0,0,0.047,3750.0,4,1,0.0,0,0.0156,0-2%,0,Repaid
129221,43,0.0,0,0,0,0.262,8333.0,9,2,2.0,0,0.0238,2-5%,0,Repaid
24651,28,0.258,0,0,0,7.0,5400.0,1,0,0.0,1,0.0287,2-5%,0,Repaid
136161,24,0.924,0,0,1,0.54,1000.0,5,0,0.0,0,0.2234,20-30%,1,Defaulted
114815,28,0.169,0,0,0,0.216,5400.0,6,1,0.0,0,0.034,2-5%,0,Repaid
16118,38,0.579,2,1,0,10.0,5400.0,4,0,2.0,1,0.163,15-20%,0,Repaid
136973,42,0.336,0,0,0,0.386,40000.0,8,2,5.0,0,0.0208,2-5%,0,Repaid
32901,44,0.449,0,0,0,0.52,12000.0,10,5,2.0,0,0.0615,5-8%,0,Repaid
71747,38,0.122,0,0,0,0.241,12666.0,8,1,0.0,0,0.0231,2-5%,0,Repaid
57673,33,0.978,0,0,0,0.118,5686.0,4,0,3.0,0,0.1253,12-15%,0,Repaid
123199,42,0.0,0,0,0,0.002,3800.0,3,0,2.0,0,0.0195,0-2%,0,Repaid
22805,57,0.246,0,0,0,0.634,17843.0,12,5,1.0,0,0.0302,2-5%,0,Repaid
16783,52,0.009,0,0,0,0.128,12575.0,4,1,0.0,0,0.0134,0-2%,0,Repaid
136660,48,0.108,5,2,0,0.419,4400.0,23,1,0.0,0,0.4213,30-50%,0,Repaid
3917,70,0.0,0,1,1,10.0,0.0,9,1,0.0,0,0.0461,2-5%,0,Repaid
60190,41,0.986,1,0,0,0.96,4500.0,5,2,2.0,0,0.1902,15-20%,0,Repaid
28874,64,0.237,0,0,0,0.335,10100.0,23,2,1.0,0,0.0351,2-5%,0,Repaid
60782,53,0.453,0,0,0,10.0,5400.0,3,1,0.0,1,0.0317,2-5%,0,Repaid
39194,62,0.04,0,0,0,10.0,5400.0,13,1,0.0,1,0.0174,0-2%,0,Repaid
18797,67,0.221,0,0,0,10.0,5400.0,18,1,0.0,1,0.0257,2-5%,0,Repaid
83205,51,0.0,1,0,1,0.383,4000.0,13,2,0.0,0,0.0664,5-8%,0,Repaid
63459,69,0.051,0,0,0,0.298,6469.0,20,1,0.0,0,0.0206,2-5%,0,Repaid
73982,49,0.161,0,0,0,0.443,10833.0,16,5,1.0,0,0.0399,2-5%,0,Repaid
12797,65,0.297,0,0,0,0.172,14582.0,9,2,0.0,0,0.0216,2-5%,0,Repaid
88948,50,0.046,0,0,0,10.0,5400.0,11,2,0.0,1,0.0219,2-5%,0,Repaid
5798,39,1.0,2,0,0,0.138,3676.0,2,0,3.0,0,0.2405,20-30%,0,Repaid
97688,73,0.029,0,0,0,0.026,2095.0,7,0,0.0,0,0.0132,0-2%,0,Repaid
24137,58,0.017,1,0,0,0.495,2500.0,10,1,1.0,0,0.031,2-5%,0,Repaid
3472,59,0.308,0,0,0,10.0,5400.0,7,1,3.0,1,0.0288,2-5%,0,Repaid
74825,37,0.078,0,0,0,0.255,8600.0,6,1,3.0,0,0.0265,2-5%,0,Repaid
134169,63,0.15,0,0,0,0.298,12345.0,19,2,1.0,0,0.0256,2-5%,0,Repaid
77113,65,1.0,1,0,2,0.54,3230.0,4,2,0.0,0,0.3447,30-50%,0,Repaid
133703,47,0.357,0,0,0,10.0,5400.0,7,1,0.0,1,0.033,2-5%,0,Repaid
35438,52,0.832,3,0,1,0.458,3367.0,10,2,1.0,0,0.4265,30-50%,0,Repaid
34160,44,0.343,1,0,0,0.311,6500.0,10,0,3.0,0,0.0624,5-8%,0,Repaid
96245,70,0.019,0,0,0,0.005,3628.0,6,0,0.0,0,0.0127,0-2%,0,Repaid
35110,54,0.697,2,0,0,0.48,5761.0,10,1,0.0,0,0.1365,12-15%,0,Repaid
105326,60,0.013,0,0,0,0.549,3601.0,7,2,0.0,0,0.018,0-2%,0,Repaid
132587,55,0.004,0,0,0,0.251,7141.0,6,1,2.0,0,0.0172,0-2%,0,Repaid
136405,69,0.007,0,0,0,1.504,3000.0,19,2,0.0,0,0.0223,2-5%,0,Repaid
133502,67,0.13,0,0,0,10.0,5400.0,8,1,0.0,1,0.0163,0-2%,0,Repaid
11878,37,0.472,0,0,0,0.553,6700.0,11,1,0.0,0,0.0559,5-8%,0,Repaid
70288,66,0.001,0,0,0,10.0,5400.0,6,1,0.0,1,0.0124,0-2%,0,Repaid
86035,63,0.238,1,0,0,0.226,13566.0,4,1,1.0,0,0.0263,2-5%,0,Repaid
101923,36,0.571,0,0,0,0.361,8000.0,10,1,0.0,0,0.0632,5-8%,0,Repaid
70014,57,0.248,0,0,0,0.187,4776.0,16,0,0.0,0,0.0306,2-5%,0,Repaid
34273,41,0.633,0,2,0,10.0,5400.0,5,0,2.0,1,0.1184,10-12%,0,Repaid
119009,42,0.827,1,0,0,0.176,5300.0,4,0,1.0,0,0.1158,10-12%,0,Repaid
129311,74,0.128,0,0,0,0.158,2700.0,4,1,0.0,0,0.0153,0-2%,0,Repaid
98239,50,0.0,0,0,0,0.0,2709.0,1,0,2.0,0,0.0167,0-2%,0,Repaid
33407,72,0.092,0,0,0,10.0,5400.0,3,0,0.0,1,0.0112,0-2%,0,Repaid
82717,53,0.03,0,0,0,10.0,5400.0,2,0,0.0,1,0.0132,0-2%,0,Repaid
100738,48,0.285,0,0,0,0.437,6338.0,14,1,0.0,0,0.0372,2-5%,0,Repaid
102961,53,0.193,0,0,0,0.328,8467.0,15,2,2.0,0,0.0338,2-5%,0,Repaid
94644,59,0.112,0,0,0,0.023,2400.0,3,0,0.0,0,0.0171,0-2%,0,Repaid
4720,59,0.078,0,0,0,0.173,10833.0,5,1,0.0,0,0.0146,0-2%,0,Repaid
46952,29,0.162,0,0,0,0.048,2240.0,2,0,0.0,0,0.0296,2-5%,0,Repaid
60639,26,0.997,1,0,0,0.188,2900.0,2,0,0.0,0,0.1827,15-20%,0,Repaid
90640,74,0.087,0,0,0,0.164,6479.0,9,1,0.0,0,0.0148,0-2%,0,Repaid
64061,60,0.043,0,0,0,0.033,5200.0,9,0,1.0,0,0.0172,0-2%,0,Repaid
